,Transported,HomePlanet,CryoSleep,Age,VIP
876,True,1.0,False,0.0,False
877,True,1.0,True,15.0,False
878,True,1.0,False,38.0,False
879,False,1.0,False,13.0,False
880,False,3.0,False,18.0,False
881,False,1.0,False,16.0,False
882,False,1.0,False,8.0,False
883,True,1.0,False,19.0,False
884,False,1.0,False,26.0,False
885,True,1.0,True,15.0,False
886,True,1.0,True,38.0,False
887,False,3.0,False,45.0,False
888,False,1.0,False,48.0,False
889,False,1.0,True,17.0,False
890,True,1.0,False,28.0,False
891,True,3.0,True,41.0,False
892,False,1.0,False,19.0,False
893,True,1.0,False,14.0,False
894,True,0.0,True,21.0,False
895,True,0.0,True,48.0,False
896,False,3.0,False,19.0,False
897,False,1.0,False,29.0,False
898,False,1.0,False,20.0,False
899,True,3.0,True,44.0,False
900,True,1.0,True,19.0,False
901,False,1.0,True,64.0,False
902,False,1.0,False,21.0,False
903,True,1.0,False,32.0,False
904,False,1.0,True,20.0,False
905,False,1.0,False,24.0,False
906,True,0.0,False,44.0,False
907,True,1.0,True,57.0,False
908,False,1.0,False,51.0,False
909,True,1.0,True,34.0,False
910,False,1.0,False,45.0,False
911,False,1.0,False,24.0,False
912,False,1.0,False,23.0,False
913,True,1.0,True,30.0,False
914,False,1.0,False,20.0,False
915,True,1.0,True,22.0,False
916,False,1.0,True,27.0,False
917,True,1.0,True,71.0,False
918,True,1.0,False,18.0,False
919,False,1.0,False,16.0,False
920,False,,False,28.0,False
921,True,1.0,False,36.0,False
922,False,1.0,False,6.0,False
923,False,1.0,False,26.0,False
924,False,1.0,True,27.0,True
925,True,0.0,False,49.0,False
926,False,0.0,False,29.0,False
927,True,0.0,False,46.0,False
928,False,0.0,False,35.0,True
929,True,0.0,True,17.0,False
930,False,0.0,False,37.0,False
931,False,1.0,False,24.0,False
932,False,1.0,True,47.0,False
933,False,1.0,False,26.0,False
934,True,0.0,True,46.0,False
935,False,3.0,False,27.0,False
936,True,0.0,False,56.0,False
937,False,3.0,False,18.0,False
938,False,1.0,True,15.0,False
939,True,3.0,False,3.0,False
940,False,3.0,False,42.0,False
941,True,3.0,True,1.0,False
942,True,0.0,True,56.0,True
943,False,1.0,False,20.0,False
944,False,1.0,False,21.0,False
945,True,1.0,True,5.0,False
946,True,1.0,False,12.0,False
947,True,0.0,True,39.0,False
948,True,0.0,True,60.0,False
949,False,1.0,False,31.0,False
950,False,1.0,True,58.0,False
951,True,1.0,True,19.0,False
952,False,1.0,True,29.0,False
953,True,3.0,True,19.0,False
954,False,1.0,False,44.0,True
955,False,1.0,False,20.0,False
956,True,1.0,True,18.0,False
957,True,1.0,False,36.0,False
958,True,3.0,True,25.0,False
959,False,1.0,False,15.0,True
960,False,1.0,False,18.0,False
961,True,1.0,True,0.0,False
962,False,,False,54.0,False
963,False,1.0,False,0.0,False
964,False,1.0,False,20.0,False
965,False,1.0,True,21.0,False
966,True,3.0,False,8.0,False
967,False,3.0,False,46.0,False
968,False,3.0,False,31.0,False
969,True,3.0,False,3.0,False
970,True,3.0,True,30.0,False
971,False,1.0,False,23.0,False
972,False,1.0,False,14.0,False
973,False,1.0,True,25.0,False
974,True,1.0,True,61.0,False
975,False,1.0,False,31.0,False
976,True,3.0,False,13.0,False
977,True,1.0,True,24.0,False
978,False,1.0,False,47.0,False
979,True,1.0,False,15.0,False
980,True,0.0,True,46.0,False
981,False,1.0,False,49.0,False
982,False,0.0,False,37.0,False
983,False,0.0,False,44.0,False
984,False,1.0,False,16.0,False
985,True,1.0,True,58.0,False
986,True,1.0,False,20.0,False
987,True,3.0,True,36.0,False
988,True,3.0,True,31.0,False
989,False,1.0,False,21.0,False
990,False,1.0,False,22.0,False
991,False,1.0,False,27.0,False
992,True,1.0,False,58.0,False
993,True,,True,38.0,False
994,True,3.0,True,30.0,False
995,True,0.0,True,20.0,False
996,False,1.0,False,19.0,False
997,False,1.0,False,57.0,False
998,False,1.0,False,26.0,False
999,True,,False,38.0,False
1000,True,0.0,True,15.0,False
1001,True,3.0,True,27.0,True
1002,True,3.0,True,35.0,False
1003,False,1.0,True,38.0,False
1004,False,,False,35.0,False
1005,True,0.0,True,14.0,False
1006,True,0.0,True,27.0,False
1007,False,1.0,True,25.0,False
1008,False,1.0,True,37.0,False
1009,False,1.0,False,25.0,False
1010,False,1.0,False,41.0,False
1011,False,3.0,False,50.0,False
1012,False,3.0,False,33.0,False
1013,True,3.0,True,27.0,False
1014,True,3.0,True,23.0,False
1015,True,3.0,False,18.0,False
1016,False,1.0,False,31.0,False
1017,False,1.0,True,54.0,True
1018,True,1.0,True,0.0,False
1019,False,1.0,False,11.0,False
1020,False,1.0,True,4.0,False
1021,True,1.0,False,19.0,False
1022,True,1.0,False,7.0,False
1023,False,1.0,True,20.0,False
1024,True,,True,33.0,False
1025,False,0.0,False,26.0,False
1026,True,3.0,True,35.0,False
1027,True,3.0,False,23.0,False
1028,False,1.0,False,60.0,True
1029,True,0.0,True,34.0,False
1030,False,1.0,False,27.0,False
1031,True,3.0,True,42.0,False
1032,False,1.0,False,22.0,False
1033,False,3.0,False,18.0,False
1034,True,3.0,False,5.0,False
1035,False,3.0,False,18.0,False
1036,False,3.0,False,29.0,False
1037,False,3.0,True,39.0,False
1038,False,1.0,False,17.0,False
1039,False,3.0,False,58.0,False
1040,True,3.0,True,5.0,False
1041,False,0.0,False,23.0,False
1042,True,0.0,False,26.0,False
1043,True,0.0,False,40.0,False
1044,True,1.0,False,20.0,False
1045,False,3.0,False,38.0,True
1046,False,3.0,False,31.0,False
1047,True,1.0,True,34.0,False
1048,True,1.0,False,9.0,False
1049,True,1.0,True,36.0,False
1050,True,1.0,True,26.0,False
1051,False,1.0,False,18.0,False
1052,True,1.0,False,55.0,True
1053,False,0.0,False,28.0,False
1054,True,0.0,True,18.0,False
1055,False,1.0,False,28.0,False
1056,False,3.0,True,23.0,False
1057,True,3.0,False,20.0,False
1058,False,1.0,True,22.0,False
1059,True,3.0,False,27.0,False
1060,True,0.0,True,13.0,False
1061,True,1.0,False,32.0,False
1062,True,0.0,False,53.0,False
1063,True,0.0,True,34.0,False
1064,True,0.0,True,42.0,False
1065,True,1.0,True,19.0,False
1066,True,1.0,False,54.0,False
1067,True,1.0,False,12.0,False
1068,False,1.0,False,35.0,False
1069,False,1.0,False,55.0,False
1070,False,1.0,False,26.0,True
1071,True,0.0,True,49.0,False
1072,True,0.0,True,22.0,False
1073,False,0.0,False,27.0,False
1074,False,0.0,False,30.0,False
1075,True,0.0,False,39.0,False
1076,True,0.0,True,14.0,False
1077,True,0.0,True,29.0,False
1078,False,0.0,False,34.0,False
1079,True,1.0,False,8.0,False
1080,False,1.0,False,7.0,False
1081,False,1.0,True,3.0,False
1082,False,1.0,False,0.0,False
1083,False,1.0,False,10.0,False
1084,False,1.0,True,16.0,True
1085,False,3.0,False,41.0,False
1086,True,1.0,True,18.0,False
1087,True,0.0,True,25.0,False
1088,True,0.0,True,32.0,False
1089,True,0.0,True,26.0,False
1090,False,1.0,False,26.0,False
1091,True,1.0,True,18.0,False
1092,False,0.0,False,27.0,False
1093,True,0.0,True,26.0,False
1094,True,0.0,False,28.0,False
1095,False,0.0,False,19.0,False
1096,True,0.0,False,31.0,False
1097,True,1.0,False,35.0,False
1098,False,0.0,False,46.0,False
1099,False,0.0,False,37.0,False
1100,True,0.0,True,29.0,False
1101,True,0.0,True,17.0,False
1102,False,0.0,False,30.0,False
1103,True,3.0,True,28.0,False
1104,False,1.0,False,16.0,False
1105,False,3.0,True,40.0,False
1106,False,1.0,False,23.0,False
1107,True,1.0,False,24.0,True
1108,True,1.0,True,36.0,False
1109,True,3.0,True,34.0,False
1110,True,0.0,True,59.0,False
1111,False,1.0,False,20.0,False
1112,True,0.0,True,15.0,False
1113,False,1.0,False,19.0,False
1114,True,3.0,True,64.0,False
1115,True,3.0,False,24.0,False
1116,True,3.0,False,23.0,True
1117,False,3.0,False,30.0,False
1118,True,1.0,False,0.0,False
1119,False,1.0,False,8.0,True
1120,False,1.0,True,1.0,False
1121,True,1.0,False,48.0,False
1122,False,1.0,False,12.0,False
1123,False,1.0,False,30.0,False
1124,False,1.0,False,10.0,False
1125,False,1.0,False,11.0,False
1126,False,0.0,False,58.0,False
1127,True,1.0,False,52.0,False
1128,False,1.0,False,36.0,False
1129,False,1.0,False,32.0,False
1130,True,0.0,True,16.0,False
1131,True,0.0,True,25.0,False
1132,True,1.0,False,28.0,False
1133,False,0.0,False,32.0,True
1134,True,3.0,False,28.0,True
1135,False,1.0,False,16.0,False
1136,False,0.0,False,50.0,True
1137,False,1.0,False,20.0,False
1138,False,1.0,False,23.0,False
1139,True,1.0,True,45.0,True
1140,False,1.0,False,23.0,False
1141,False,1.0,True,53.0,False
1142,False,1.0,True,8.0,False
1143,True,1.0,True,6.0,False
1144,False,1.0,True,3.0,False
1145,True,1.0,False,13.0,False
1146,False,1.0,True,60.0,False
1147,True,1.0,False,1.0,False
1148,False,1.0,False,40.0,False
1149,True,1.0,False,51.0,False
1150,True,1.0,True,31.0,False
1151,True,1.0,True,28.0,False
1152,True,1.0,False,20.0,False
1153,False,1.0,False,14.0,False
1154,False,0.0,False,23.0,False
1155,False,1.0,False,4.0,False
1156,False,1.0,False,20.0,False
1157,False,1.0,False,75.0,False
1158,True,0.0,True,24.0,False
1159,True,1.0,False,18.0,False
1160,True,3.0,True,21.0,False
1161,True,3.0,False,59.0,False
1162,True,1.0,False,27.0,False
1163,False,1.0,False,38.0,False
1164,False,3.0,True,41.0,False
1165,True,0.0,True,36.0,False
1166,False,0.0,False,29.0,False
1167,True,1.0,True,22.0,False
1168,True,1.0,False,23.0,False
1169,True,1.0,False,32.0,False
1170,False,1.0,False,21.0,False
1171,True,0.0,False,26.0,False
1172,True,0.0,True,61.0,False
1173,True,1.0,False,30.0,False
1174,True,1.0,False,40.0,False
1175,True,0.0,False,37.0,False
1176,False,0.0,False,41.0,False
1177,False,0.0,False,32.0,False
1178,False,1.0,False,30.0,False
1179,True,1.0,False,27.0,False
1180,False,1.0,False,22.0,False
1181,False,3.0,False,54.0,False
1182,False,3.0,False,27.0,False
1183,True,3.0,True,52.0,False
1184,True,3.0,True,15.0,False
1185,False,3.0,False,27.0,False
1186,False,0.0,False,30.0,False
1187,False,1.0,False,19.0,False
1188,True,1.0,True,22.0,False
1189,False,0.0,False,43.0,False
1190,False,3.0,False,25.0,False
1191,False,1.0,False,51.0,False
1192,True,1.0,True,34.0,True
1193,False,3.0,False,21.0,False
1194,False,1.0,True,21.0,False
1195,False,1.0,False,23.0,False
1196,False,1.0,False,38.0,False
1197,False,1.0,True,30.0,False
1198,True,0.0,True,31.0,False
1199,True,1.0,False,44.0,False
1200,False,1.0,True,14.0,False
1201,False,1.0,True,18.0,True
1202,False,1.0,False,19.0,False
1203,True,3.0,True,27.0,False
1204,False,1.0,False,36.0,False
1205,True,3.0,True,10.0,False
1206,True,3.0,True,1.0,False
1207,True,3.0,True,4.0,False
1208,False,3.0,False,21.0,False
1209,False,1.0,False,24.0,False
1210,False,1.0,False,8.0,False
1211,False,1.0,False,18.0,False
1212,False,3.0,False,33.0,False
1213,True,0.0,False,31.0,True
1214,True,0.0,False,43.0,False
1215,False,1.0,False,20.0,False
1216,True,0.0,True,28.0,False
1217,True,0.0,True,30.0,False
1218,False,0.0,False,28.0,True
1219,False,1.0,True,19.0,False
1220,True,1.0,False,22.0,False
1221,False,1.0,False,27.0,False
1222,True,3.0,False,22.0,False
1223,True,1.0,True,2.0,False
1224,False,1.0,False,4.0,False
1225,False,1.0,False,10.0,False
1226,True,1.0,False,9.0,False
1227,False,1.0,True,37.0,False
1228,True,1.0,False,2.0,False
1229,True,0.0,False,44.0,False
1230,True,0.0,False,11.0,False
1231,False,1.0,True,22.0,False
1232,True,0.0,True,40.0,False
1233,False,0.0,False,30.0,False
1234,False,0.0,False,37.0,False
1235,True,0.0,True,26.0,False
1236,True,1.0,False,19.0,False
1237,False,0.0,False,57.0,False
1238,True,3.0,False,1.0,False
1239,False,3.0,False,17.0,False
1240,False,3.0,False,26.0,False
1241,True,1.0,True,21.0,False
1242,True,0.0,True,28.0,False
1243,False,0.0,False,36.0,False
1244,False,3.0,False,25.0,False
1245,True,1.0,True,40.0,False
1246,True,1.0,True,23.0,False
1247,False,1.0,True,2.0,False
1248,False,1.0,False,10.0,False
1249,True,1.0,True,43.0,False
1250,True,1.0,True,0.0,False
1251,False,1.0,False,24.0,False
1252,True,1.0,True,42.0,False
1253,False,3.0,False,30.0,False
1254,False,3.0,False,19.0,False
1255,False,1.0,True,26.0,False
1256,False,3.0,False,47.0,False
1257,True,3.0,False,28.0,False
1258,True,1.0,True,24.0,False
1259,False,1.0,False,29.0,False
1260,False,1.0,False,32.0,False
1261,False,1.0,True,44.0,False
1262,True,1.0,True,17.0,False
1263,False,1.0,True,35.0,False
1264,False,1.0,True,23.0,False
1265,False,1.0,False,34.0,False
1266,False,1.0,False,25.0,False
1267,True,,False,67.0,False
1268,False,0.0,False,22.0,False
1269,True,0.0,True,27.0,False
1270,True,1.0,True,27.0,False
1271,False,1.0,False,14.0,False
1272,False,1.0,False,42.0,False
1273,False,1.0,True,19.0,False
1274,False,1.0,False,22.0,False
1275,False,3.0,False,31.0,False
1276,True,3.0,False,10.0,False
1277,False,3.0,False,39.0,False
1278,True,3.0,True,41.0,False
1279,True,3.0,False,0.0,False
1280,True,1.0,True,22.0,False
1281,False,1.0,False,21.0,False
1282,True,3.0,True,40.0,False
1283,True,1.0,False,25.0,False
1284,False,1.0,False,23.0,False
1285,False,0.0,False,33.0,False
1286,True,0.0,True,20.0,False
1287,True,1.0,True,40.0,False
1288,False,1.0,True,27.0,False
1289,False,1.0,False,21.0,False
1290,False,3.0,True,25.0,False
1291,False,1.0,False,2.0,False
1292,False,1.0,False,19.0,False
1293,False,1.0,True,41.0,False
1294,True,0.0,False,43.0,False
1295,False,1.0,False,19.0,False
1296,True,1.0,False,22.0,False
1297,False,1.0,False,16.0,False
1298,False,0.0,False,42.0,False
1299,True,1.0,True,20.0,False
1300,False,1.0,False,35.0,False
1301,True,0.0,True,53.0,False
1302,False,1.0,False,17.0,False
1303,False,1.0,True,6.0,False
1304,True,1.0,False,22.0,False
1305,True,1.0,False,41.0,False
1306,True,1.0,False,19.0,False
1307,False,,False,39.0,False
1308,True,1.0,True,23.0,False
1309,False,3.0,False,31.0,False
1310,True,1.0,True,38.0,False
1311,True,1.0,True,1.0,False
1312,True,3.0,True,13.0,False
1313,False,3.0,False,21.0,False
1314,False,3.0,False,44.0,False
1315,False,3.0,False,36.0,False
1316,False,3.0,False,19.0,False
1317,True,1.0,False,7.0,False
1318,False,1.0,False,39.0,False
1319,True,1.0,False,28.0,False
1320,False,1.0,False,28.0,False
1321,True,1.0,True,14.0,False
1322,False,1.0,True,18.0,False
1323,True,1.0,True,23.0,False
1324,True,1.0,True,33.0,False
1325,False,1.0,False,18.0,False
1326,False,0.0,False,47.0,False
1327,False,0.0,False,42.0,False
1328,False,3.0,False,17.0,False
1329,False,1.0,False,21.0,False
1330,True,1.0,False,17.0,False
1331,False,1.0,False,26.0,False
1332,False,1.0,False,23.0,False
1333,False,1.0,False,15.0,False
1334,False,1.0,True,18.0,False
1335,False,1.0,False,65.0,False
1336,True,0.0,False,33.0,False
1337,False,1.0,True,27.0,False
1338,False,0.0,False,41.0,False
1339,False,3.0,False,42.0,False
1340,False,3.0,True,27.0,False
1341,False,3.0,False,37.0,False
1342,False,3.0,False,17.0,False
1343,True,0.0,True,24.0,False
1344,True,0.0,True,39.0,False
1345,True,0.0,True,59.0,False
1346,True,0.0,True,32.0,False
1347,False,0.0,False,29.0,False
1348,True,0.0,False,8.0,False
1349,True,0.0,False,28.0,False
1350,True,0.0,True,35.0,False
1351,False,1.0,False,24.0,False
1352,True,1.0,True,1.0,False
1353,True,1.0,True,4.0,False
1354,True,0.0,True,28.0,False
1355,True,3.0,True,46.0,False
1356,False,3.0,False,67.0,False
1357,False,1.0,False,44.0,False
1358,False,1.0,False,14.0,False
1359,True,1.0,False,23.0,False
1360,False,1.0,True,51.0,False
1361,False,1.0,False,20.0,False
1362,True,1.0,False,0.0,False
1363,False,1.0,True,0.0,False
1364,False,1.0,False,23.0,False
1365,False,1.0,False,24.0,False
1366,False,3.0,False,41.0,False
1367,False,3.0,False,30.0,False
1368,False,1.0,False,27.0,False
1369,True,1.0,True,13.0,False
1370,True,1.0,True,16.0,False
1371,True,0.0,False,30.0,False
1372,True,1.0,False,8.0,False
1373,False,1.0,False,59.0,False
1374,True,0.0,True,43.0,False
1375,False,0.0,False,30.0,False
1376,False,0.0,False,46.0,False
1377,True,0.0,True,39.0,False
1378,False,0.0,False,21.0,False
1379,True,0.0,True,70.0,False
1380,False,0.0,False,34.0,False
1381,False,0.0,False,33.0,False
1382,True,0.0,True,44.0,False
1383,False,1.0,True,16.0,True
1384,True,1.0,False,63.0,False
1385,False,0.0,False,37.0,False
1386,True,0.0,True,29.0,False
1387,True,0.0,False,29.0,False
1388,True,0.0,True,22.0,False
1389,True,0.0,False,26.0,False
1390,False,0.0,False,76.0,False
1391,False,1.0,False,61.0,False
1392,False,,False,46.0,False
1393,True,1.0,False,19.0,False
1394,True,1.0,True,13.0,False
1395,False,1.0,True,27.0,False
1396,True,1.0,True,30.0,False
1397,False,1.0,False,23.0,False
1398,False,1.0,False,63.0,False
1399,False,,False,21.0,False
1400,True,3.0,True,32.0,False
1401,False,1.0,False,33.0,False
1402,False,1.0,False,39.0,False
1403,True,3.0,True,49.0,False
1404,False,3.0,False,27.0,False
1405,False,1.0,True,16.0,False
1406,True,3.0,True,38.0,False
1407,True,3.0,True,42.0,False
1408,False,1.0,False,19.0,False
1409,False,0.0,False,26.0,False
1410,True,1.0,False,32.0,False
1411,False,1.0,False,56.0,False
1412,True,1.0,False,0.0,False
1413,False,1.0,False,38.0,False
1414,False,1.0,False,30.0,False
1415,False,1.0,False,21.0,False
1416,False,1.0,False,11.0,False
1417,False,1.0,False,3.0,False
1418,True,1.0,False,17.0,False
1419,True,1.0,True,35.0,False
1420,False,1.0,False,17.0,False
1421,True,1.0,True,0.0,False
1422,True,1.0,True,46.0,False
1423,False,1.0,False,63.0,False
1424,False,3.0,False,35.0,False
1425,False,3.0,False,61.0,False
1426,True,1.0,False,19.0,False
1427,True,1.0,False,43.0,False
1428,False,1.0,False,14.0,False
1429,False,1.0,False,78.0,False
1430,False,1.0,False,21.0,False
1431,False,3.0,False,32.0,True
1432,False,3.0,False,31.0,False
1433,True,0.0,False,40.0,False
1434,True,0.0,True,13.0,False
1435,False,0.0,False,36.0,False
1436,False,0.0,False,31.0,False
1437,False,1.0,False,18.0,False
1438,True,1.0,True,40.0,False
1439,True,3.0,True,28.0,False
1440,True,0.0,True,41.0,False
1441,True,0.0,True,35.0,False
1442,True,1.0,True,14.0,False
1443,True,3.0,False,20.0,False
1444,False,1.0,False,23.0,False
1445,True,0.0,True,22.0,False
1446,True,0.0,False,25.0,False
1447,True,3.0,False,18.0,False
1448,True,0.0,False,25.0,True
1449,True,0.0,False,30.0,False
1450,False,1.0,False,46.0,False
1451,False,0.0,False,27.0,False
1452,False,1.0,False,53.0,False
1453,True,3.0,True,21.0,False
1454,True,0.0,True,32.0,False
1455,False,0.0,False,32.0,False
1456,True,0.0,False,33.0,True
1457,False,0.0,False,26.0,False
1458,True,1.0,False,47.0,False
1459,False,3.0,False,13.0,False
1460,True,0.0,True,34.0,False
1461,False,1.0,False,21.0,False
1462,True,3.0,False,20.0,False
1463,False,1.0,False,21.0,False
1464,True,0.0,True,51.0,True
1465,True,0.0,True,18.0,False
1466,False,0.0,False,26.0,False
1467,False,0.0,False,53.0,True
1468,True,0.0,False,30.0,False
1469,False,1.0,True,37.0,False
1470,False,0.0,False,45.0,False
1471,False,1.0,False,62.0,False
1472,False,1.0,False,38.0,False
1473,False,1.0,False,24.0,False
1474,False,1.0,False,18.0,False
1475,False,3.0,True,23.0,False
1476,False,1.0,False,16.0,False
1477,True,0.0,True,37.0,False
1478,False,1.0,False,22.0,False
1479,True,1.0,True,18.0,False
1480,True,3.0,True,25.0,False
1481,False,1.0,False,26.0,True
1482,False,1.0,False,25.0,False
1483,False,3.0,False,55.0,False
1484,False,3.0,False,28.0,False
1485,True,1.0,False,23.0,False
1486,False,1.0,False,22.0,False
1487,True,1.0,False,26.0,False
1488,False,1.0,False,13.0,False
1489,False,1.0,False,18.0,False
